,OBJECTID,GEOID10,GEOID20,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,CSA,CSA_Name,CBSA,CBSA_Name,CBSA_POP,CBSA_EMP,CBSA_WRK,Ac_Total,Ac_Water,Ac_Land,Ac_Unpr,TotPop,CountHU,HH,P_WrkAge,AutoOwn0,Pct_AO0,AutoOwn1,Pct_AO1,AutoOwn2p,Pct_AO2p,Workers,R_LowWageWk,R_MedWageWk,R_HiWageWk,R_PCTLOWWAGE,TotEmp,E5_Ret,E5_Off,E5_Ind,E5_Svc,E5_Ent,E8_Ret,E8_off,E8_Ind,E8_Svc,E8_Ent,E8_Ed,E8_Hlth,E8_Pub,E_LowWageWk,E_MedWageWk,E_HiWageWk,E_PctLowWage,D1A,D1B,D1C,D1C5_RET,D1C5_OFF,D1C5_IND,D1C5_SVC,D1C5_ENT,D1C8_RET,D1C8_OFF,D1C8_IND,D1C8_SVC,D1C8_ENT,D1C8_ED,D1C8_HLTH,D1C8_PUB,D1D,D1_FLAG,D2A_JPHH,D2B_E5MIX,D2B_E5MIXA,D2B_E8MIX,D2B_E8MIXA,D2A_EPHHM,D2C_TRPMX1,D2C_TRPMX2,D2C_TRIPEQ,D2R_JOBPOP,D2R_WRKEMP,D2A_WRKEMP,D2C_WREMLX,D3A,D3AAO,D3AMM,D3APO,D3B,D3BAO,D3BMM3,D3BMM4,D3BPO3,D3BPO4,D4A,D4B025,D4B050,D4C,D4D,D4E,D5AR,D5AE,D5BR,D5BE,D5CR,D5CRI,D5CE,D5CEI,D5DR,D5DRI,D5DE,D5DEI,D2A_Ranked,D2B_Ranked,D3B_Ranked,D4A_Ranked,NatWalkInd,Region,Households,Workers_1,Residents,Drivers,Vehicles,White,Male,Lowwage,Medwage,Highwage,W_P_Lowwage,W_P_Medwage,W_P_Highwage,GasPrice,logd1a,logd1c,logd3aao,logd3apo,d4bo25,d5dei_1,logd4d,UPTpercap,B_C_constant,B_C_male,B_C_ld1c,B_C_drvmveh,B_C_ld1a,B_C_ld3apo,B_C_inc1,B_C_gasp,B_N_constant,B_N_inc2,B_N_inc3,B_N_white,B_N_male,B_N_drvmveh,B_N_gasp,B_N_ld1a,B_N_ld1c,B_N_ld3aao,B_N_ld3apo,B_N_d4bo25,B_N_d5dei,B_N_UPTpc,C_R_Households,C_R_Pop,C_R_Workers,C_R_Drivers,C_R_Vehicles,C_R_White,C_R_Male,C_R_Lowwage,C_R_Medwage,C_R_Highwage,C_R_DrmV,NonCom_VMT_Per_Worker,Com_VMT_Per_Worker,VMT_per_worker,VMT_tot_min,VMT_tot_max,VMT_tot_avg,GHG_per_worker,Annual_GHG,SLC_score,Shape__Area,Shape__Length,FIPS,StCtyTract
87,88,484391004002,484391004002,48,439,100400,2,206.0,"Dallas-Fort Worth, TX-OK",19100.0,"Dallas-Fort Worth-Arlington, TX",7189384,3545715,3364458,99.096984,0.0,99.096984,99.096984,821,249.0,202.0,0.438,23,0.113861386139,50,0.247524752475,129,0.638613861386,461,109,201,151,0.23644251626898,139,88,26,1,24,0,88,26,1,14,0,0,10,0,38,75,26,0.273381294964029,2.51268999266416,8.28481318866374,1.40266630112577,0.888018953230706,0.262369236181799,0.0100911244685307,0.242186987244738,0.0,0.888018953230706,0.262369236181799,0.0100911244685307,0.14127574255943,0.0,0.0,0.100911244685307,0.0,3.91535629378993,0,0.688118811881188,0.679324798487443,0.585138532052947,0.658002964308171,0.509278523115436,0.65852831393676,0.602544883420861,0.668871292359366,0.822894285916281,0.289583333333333,0.463333333333333,3.31654676258993,0.0986135342504639,26.4626038556017,0.0,4.82472595878694,21.6378778968148,129.179309836513,0.0,12.9166393197194,12.9166393197194,25.8332786394387,90.4164752380355,333.94,0.0,0.0,3.33,21.5062044673,0.00405602923264,203476,173046,39536,20301,0.0001867432338766,0.368796331538977,0.0002038104236437,0.479428827900327,0.0001533619159716,0.0539454868956785,0.0001804561259921,0.0522499845574155,15,8,16,17,14.8333333333333,"Dallas-Fort Worth-Arlington, TX Metro Area",187.0,461.0,648.0,362.56,229.0,24.0,368.0,109.0,201.0,151.0,0.273381294964029,0.539568345323741,0.18705035971223,213.0,1.25638212363522,0.876579079498254,0.0,3.11962451646897,0.0,0.0,3.0,11.0,3.860735,-0.104197,-0.037868,-0.292655,-0.040086,-0.195978,-0.531595,-0.000584,1.878838,0.25349,0.119585,0.042841,0.058952,-0.091086,0.001874,-0.099164,-0.099164,-0.012477,-0.313764,-0.66833,-0.51526,0.01859,708252.0,2049770.0,930755.0,1384031.44,1170777.0,0.467211443235095,0.489181225210633,0.209513781822284,0.317236007327385,0.473249136453739,0.301099665090956,4.94106819327544,17.5679438204004,22.5090120136758,11.4429945577514,82.6363030031542,25.6593272665218,20.0555297041851,5214.43772308813,84.4563798233779,401041.420562744,2593.40907543008,48439,48439100400
88,89,484391140062,484391140062,48,439,114006,2,206.0,"Dallas-Fort Worth, TX-OK",19100.0,"Dallas-Fort Worth-Arlington, TX",7189384,3545715,3364458,257.7023197,0.0,257.7023197,257.227032328643,2482,1087.0,1022.0,0.617,100,0.0978473581213,284,0.277886497065,638,0.624266144814,1418,278,435,705,0.19605077574048,29,0,0,14,15,0,0,0,14,15,0,0,0,0,14,7,8,0.482758620689655,4.22583890254275,9.64906362107737,0.112740872284949,0.0,0.0,0.0544266279996306,0.0583142442853185,0.0,0.0,0.0,0.0544266279996306,0.0583142442853185,0.0,0.0,0.0,0.0,4.33857977482769,0,0.0283757338551859,0.999142103991909,0.430307082373443,0.999142103991909,0.333047367997303,0.132332017689876,0.102382278919336,0.103795687414119,3.39602453749909e-10,0.0230983671843887,0.0400829302004145,48.8965517241379,1.58049047919703e-21,23.880638611407,0.0,1.73514568879212,22.1454929226149,131.671923013738,0.0,4.96697119952235,4.96697119952235,136.591707986865,32.2853127968952,,0.0,0.0,-99999.0,-99999.0,-99999.0,180081,160064,-99999,-99999,0.0001652721121888,0.326393344570714,0.0001885204607452,0.44346183043259,-99999.0,-99999.0,-99999.0,-99999.0,2,4,17,1,7.0,"Dallas-Fort Worth-Arlington, TX Metro Area",1048.0,1418.0,2601.0,1980.88,2046.0,2111.0,1367.0,278.0,435.0,705.0,0.482758620689655,0.241379310344828,0.275862068965517,213.0,1.65361534047379,0.106826226035833,0.0,3.14180007140983,0.0,0.0,0.0,11.0,2.115209,-0.048468,-0.019868,-0.257494,-0.235143,-0.109836,-0.284396,0.006805,1.943036,0.237747,0.112082,0.04698,0.05773,-0.074405,0.001632,-0.096961,-0.096961,-0.010962,-0.314553,-0.679762,-0.510618,0.017518,708252.0,2049770.0,930755.0,1384031.44,1170777.0,0.467211443235095,0.489181225210633,0.209513781822284,0.317236007327385,0.473249136453739,0.301099665090956,4.9144816291315,14.86758110673,19.7820627358615,11.4429945577514,82.6363030031542,25.6593272665218,17.6258178976526,4582.71265338968,88.2867247495525,1042907.5194397,4158.56841902932,48439,48439114006
89,90,481130181244,481130181244,48,113,18124,4,206.0,"Dallas-Fort Worth, TX-OK",19100.0,"Dallas-Fort Worth-Arlington, TX",7189384,3545715,3364458,690.9425026,115.6914787,575.2510239,426.80440801855,1009,363.0,363.0,0.712,22,0.0606060606061,0,0.0,341,0.939393939394,763,158,195,410,0.207077326343381,42,1,2,2,37,0,1,2,2,19,0,18,0,0,24,12,6,0.571428571428571,0.850506679828441,2.3640805508179,0.0984057315503981,0.0023429936083428,0.0046859872166856,0.0046859872166856,0.086690763508684,0.0,0.0023429936083428,0.0046859872166856,0.0046859872166856,0.0445168785585134,0.0,0.0421738849501706,0.0,0.0,0.948912411378839,0,0.115702479338843,0.353899490814724,0.304832429216023,0.684038029410642,0.529429039486652,0.238607161548932,0.318323452046102,0.350731995227307,0.0919262689375653,0.0799238820171265,0.104347826086956,18.1666666666667,3.50438162113698e-08,8.7949310785324,0.803685847504048,1.69752513099687,6.29372010003149,26.3409179131406,1.11255777636174,2.22511555272349,2.22511555272349,28.9265021854053,3.33767332908523,,0.0,0.0,-99999.0,-99999.0,-99999.0,187736,172020,-99999,-99999,0.0001722976063765,0.340267884653726,0.0002026020195508,0.476586265937464,-99999.0,-99999.0,-99999.0,-99999.0,4,9,7,1,4.83333333333333,"Dallas-Fort Worth-Arlington, TX Metro Area",364.0,763.0,1194.0,913.44,,648.0,636.0,158.0,195.0,410.0,0.571428571428571,0.285714285714286,0.142857142857143,213.0,0.615459482580029,0.0938597935483215,0.58983226429413,1.98701371764847,0.0,0.0,0.0,11.0,2.326113,0.146774,0.039156,0.12774,0.146866,0.033063,-0.45519,0.000653,2.217426,0.339639,0.229468,0.01954,0.024589,-0.003603,-0.00043,-0.085898,-0.085898,-0.027019,-0.291843,-0.705344,-0.31793,0.022677,928341.0,2606868.0,1163871.0,1759309.2,1394052.0,0.291340029491328,0.493077516774919,0.213767677002005,0.339558250012244,0.446673213784002,0.393451544206278,7.51447760084689,13.4176594500757,20.9321370509226,11.4429945577514,82.6363030031542,25.6593272665218,18.650534112372,4849.13886921672,86.6713000134721,2796208.47546005,8097.22992585351,48113,48113018124
90,91,481130137182,481130137182,48,113,13718,2,206.0,"Dallas-Fort Worth, TX-OK",19100.0,"Dallas-Fort Worth-Arlington, TX",7189384,3545715,3364458,123.7899341,0.0,123.7899341,123.78993,1823,482.0,482.0,0.551,6,0.0124481327801,170,0.352697095436,306,0.634854771784,580,146,260,174,0.251724137931034,151,0,15,11,125,0,0,15,11,97,0,0,28,0,16,34,101,0.105960264900662,3.89369312996623,14.7265613608474,1.21980842868237,0.0,0.121173022716791,0.0888602166589803,1.00977518930659,0.0,0.0,0.121173022716791,0.0888602166589803,0.783585546901917,0.0,0.0,0.226189642404677,0.0,5.11350155864859,0,0.313278008298755,0.524879125021735,0.35828574209622,0.733591143672797,0.489060762448531,0.495532580587204,0.403844872505554,0.440231742506311,0.708218556868472,0.152988855116515,0.413132694938441,3.84105960264901,0.0583637907614286,14.7165973253192,0.0,3.00473228996702,11.7118650353522,39.6439341831752,0.0,5.17004879801451,10.340097596029,15.5101463940435,15.5101463940435,403.68,0.0,0.0,3.33,17.2162624974,0.00182665935272,405641,280987,137627,50701,0.0003722832773052,0.735216500824679,0.0003309413653502,0.778482415457331,0.0005338613013311,0.187787219875343,0.000450682530118,0.130492412543497,10,8,8,16,11.0,"Dallas-Fort Worth-Arlington, TX Metro Area",504.0,580.0,1796.0,1076.24,983.0,545.0,762.0,146.0,260.0,174.0,0.105960264900662,0.225165562913907,0.66887417218543,213.0,1.58794725973747,0.797420898774377,0.0,2.54253581207234,0.0,0.0,3.0,11.0,0.998902,-0.10147,-0.055607,0.265163,0.042359,-0.356203,-0.313424,0.014372,2.04563,0.287248,0.199578,0.042161,0.026119,0.141164,0.001316,-0.084163,-0.084163,-0.034328,-0.335636,-0.660855,-0.360019,0.019608,928341.0,2606868.0,1163871.0,1759309.2,1394052.0,0.291340029491328,0.493077516774919,0.213767677002005,0.339558250012244,0.446673213784002,0.393451544206278,6.4964246377867,27.3187274935645,33.8151521313512,11.4429945577514,82.6363030031542,25.6593272665218,30.1293005490339,7833.61814274882,68.5754770186629,500971.962280273,3038.01145435246,48113,48113013718
91,92,481130154033,481130154033,48,113,15403,3,206.0,"Dallas-Fort Worth, TX-OK",19100.0,"Dallas-Fort Worth-Arlington, TX",7189384,3545715,3364458,92.9624794,0.0,92.9624794,92.9624794,1782,624.0,533.0,0.522,43,0.0806754221388,245,0.459662288931,245,0.459662288931,778,178,322,278,0.22879177377892,24,6,3,11,4,0,6,3,11,4,0,0,0,0,1,9,14,0.0416666666666667,6.71238551324611,19.1690240137894,0.258168673586389,0.0645421683965972,0.0322710841982986,0.118327308727095,0.0430281122643982,0.0,0.0645421683965972,0.0322710841982986,0.118327308727095,0.0430281122643982,0.0,0.0,0.0,0.0,6.9705541868325,0,0.0450281425891182,0.910847702204314,0.784561506628826,0.910847702204314,0.607231801469543,0.144177035113349,0.131952003794419,0.132635056475223,3.6498804308076404e-09,0.0265780730897009,0.059850374064838,32.4166666666667,2.26942077843835e-14,24.1801368127647,0.0,1.6212780902796,22.5588587224851,105.594429745814,0.0,0.0,6.8844979623037,96.3829714722519,34.4224898115185,,0.0,0.0,-99999.0,-99999.0,-99999.0,343767,260707,-99999,-99999,0.0003154974605362,0.623071067369909,0.0003070559511164,0.722296102974993,-99999.0,-99999.0,-99999.0,-99999.0,2,12,15,1,7.66666666666667,"Dallas-Fort Worth-Arlington, TX Metro Area",533.0,778.0,1689.0,1203.84,943.0,160.0,710.0,178.0,322.0,278.0,0.0416666666666667,0.375,0.583333333333333,213.0,2.04282754480964,0.229657230042525,0.0,3.1595019162894,0.0,0.0,0.0,11.0,3.995054,0.167737,0.055204,-0.213579,-0.262567,-0.304719,-0.230216,0.000168,1.869681,0.277278,0.15308,0.033297,0.053713,0.02793,0.001978,-0.095859,-0.095859,-0.04264,-0.326297,-0.600297,-0.419362,0.026074,928341.0,2606868.0,1163871.0,1759309.2,1394052.0,0.291340029491328,0.493077516774919,0.213767677002005,0.339558250012244,0.446673213784002,0.393451544206278,5.59476952676994,14.0489069492686,19.6436764760385,11.4429945577514,82.6363030031542,25.6593272665218,17.5025157401503,4550.65409243908,88.4811057424363,376213.250152588,2657.57535059134,48113,48113015403
92,93,481130155002,481130155002,48,113,15500,2,206.0,"Dallas-Fort Worth, TX-OK",19100.0,"Dallas-Fort Worth-Arlington, TX",7189384,3545715,3364458,244.0799438,0.0,244.0799438,244.0799438,1117,317.0,287.0,0.587,0,0.0,39,0.135888501742,248,0.864111498258,567,142,211,214,0.250440917107584,604,40,9,69,431,55,40,9,69,315,55,50,66,0,329,164,111,0.544701986754967,1.29875480576049,4.57636945752197,2.47459906207992,0.163880732588074,0.0368731648323167,0.282694263714428,1.7658148936365,0.225336007308602,0.163880732588074,0.0368731648323167,0.282694263714428,1.29056076913109,0.225336007308602,0.204850915735093,0.270403208770323,0.0,3.77335386784041,0,2.10452961672474,0.589835470588864,0.589835470588864,0.768884828335968,0.719510869108132,0.709901701700931,0.554779399580589,0.596070588034806,0.444076518487309,0.701917489831493,0.968403074295474,0.938741721854305,0.940580277071542,23.9024623725624,2.34782649258192,8.68485420888582,12.8697816710947,109.280916673171,0.0,23.5988254926827,31.4651006569103,57.6860178710021,23.5988254926827,,0.0,0.0,-99999.0,-99999.0,-99999.0,356406,270231,-99999,-99999,0.0003270970975104,0.645979011473003,0.0003182731446648,0.748682613827152,-99999.0,-99999.0,-99999.0,-99999.0,16,16,15,1,10.6666666666667,"Dallas-Fort Worth-Arlington, TX Metro Area",311.0,567.0,1040.0,654.72,,226.0,576.0,142.0,211.0,214.0,0.544701986754967,0.271523178807947,0.183774834437086,213.0,0.832367587531485,1.2454790945415,1.20831132708536,2.62971249311378,0.0,0.0,0.0,11.0,3.995054,0.167737,0.055204,-0.213579,-0.262567,-0.304719,-0.230216,0.000168,1.869681,0.277278,0.15308,0.033297,0.053713,0.02793,0.001978,-0.095859,-0.095859,-0.04264,-0.326297,-0.600297,-0.419362,0.026074,928341.0,2606868.0,1163871.0,1759309.2,1394052.0,0.291340029491328,0.493077516774919,0.213767677002005,0.339558250012244,0.446673213784002,0.393451544206278,5.88248919331696,21.3719430491339,27.2544322424508,11.4429945577514,82.6363030031542,25.6593272665218,24.2836991280237,6313.76177328616,77.7908373273241,987777.647743225,5618.81547261223,48113,48113015500
93,94,481130155003,481130155003,48,113,15500,3,206.0,"Dallas-Fort Worth, TX-OK",19100.0,"Dallas-Fort Worth-Arlington, TX",7189384,3545715,3364458,220.5453985,0.0,220.5453985,220.5453985,1675,537.0,513.0,0.605,15,0.0292397660819,153,0.298245614035,345,0.672514619883,702,185,248,269,0.263532763532764,333,1,63,91,104,74,1,63,91,17,74,78,9,0,84,104,145,0.252252252252252,2.43487283639699,7.59480819546548,1.50989321139702,0.004534213848039,0.285655472426463,0.412613460171557,0.471558240196066,0.335531824754893,0.004534213848039,0.285655472426463,0.412613460171557,0.0770816354166646,0.335531824754893,0.353668680147049,0.0408079246323518,0.0,3.94476604779401,0,0.649122807017544,0.860331092289838,0.860331092289838,0.827703486745735,0.77455248583996,0.678305421063015,0.66631262580042,0.704681702199344,0.843643722137524,0.331673306772908,0.643478260869565,2.10810810810811,0.33018304116143,20.2719751570486,0.0,2.56112819554967,17.7108469614989,135.457643656075,0.0,11.6075874509801,23.2151749019602,95.7625964705856,40.6265560784303,,0.0,0.0,-99999.0,-99999.0,-99999.0,350291,264170,-99999,-99999,0.000321484962049,0.634895691733275,0.0003111346093753,0.731890442231716,-99999.0,-99999.0,-99999.0,-99999.0,16,18,17,1,11.6666666666667,"Dallas-Fort Worth-Arlington, TX Metro Area",514.0,702.0,1818.0,1237.28,1195.0,526.0,948.0,185.0,248.0,269.0,0.252252252252252,0.312312312312312,0.435435435435435,213.0,1.23397990501729,0.920240206978465,0.0,2.9291034071128,0.0,0.0,0.0,11.0,3.995054,0.167737,0.055204,-0.213579,-0.262567,-0.304719,-0.230216,0.000168,1.869681,0.277278,0.15308,0.033297,0.053713,0.02793,0.001978,-0.095859,-0.095859,-0.04264,-0.326297,-0.600297,-0.419362,0.026074,928341.0,2606868.0,1163871.0,1759309.2,1394052.0,0.291340029491328,0.493077516774919,0.213767677002005,0.339558250012244,0.446673213784002,0.393451544206278,5.8610284757182,18.4445856846231,24.3056141603413,11.4429945577514,82.6363030031542,25.6593272665218,21.6563022168641,5630.63857638467,81.9328250316473,892537.014007568,4465.02166887295,48113,48113015500
94,95,484391134084,484391134084,48,439,113408,4,206.0,"Dallas-Fort Worth, TX-OK",19100.0,"Dallas-Fort Worth-Arlington, TX",7189384,3545715,3364458,304.4516629,0.0,304.4516629,297.37796,1182,496.0,446.0,0.629,0,0.0,189,0.423766816143,257,0.576233183857,627,138,217,272,0.220095693779904,650,87,5,273,285,0,87,5,273,285,0,0,0,0,151,231,268,0.232307692307692,1.66791109872433,3.97473975542774,2.18577059308632,0.292556987074631,0.0168136199468178,0.918023649096255,0.958376336968617,0.0,0.292556987074631,0.0168136199468178,0.918023649096255,0.958376336968617,0.0,0.0,0.0,0.0,3.85368169181065,0,1.45739910313901,0.744769811523873,0.641509797968143,0.744769811523873,0.496513207682582,0.800307945055598,0.594620404163325,0.590348888844157,0.567664570260437,0.709606986899563,0.981989036805012,0.964615384615385,0.965234100970369,13.8493432850676,3.34532265144584,0.353505849163979,10.1505147844577,37.8511317370768,6.30641981624072,0.0,0.0,37.8385188974443,12.6128396324814,,0.0,0.0,-99999.0,-99999.0,-99999.0,294680,242721,-99999,-99999,0.0002704471100216,0.534101825168108,0.000285872368256,0.67246538224978,-99999.0,-99999.0,-99999.0,-99999.0,19,8,8,1,7.5,"Dallas-Fort Worth-Arlington, TX Metro Area",393.0,627.0,1101.0,851.84,821.0,477.0,425.0,138.0,217.0,272.0,0.232307692307692,0.355384615384615,0.412307692307692,213.0,0.981295806180493,1.15869420421439,1.46910001406067,2.41148566585003,0.0,0.0,0.0,11.0,2.203329,-0.14163,0.19954,-0.414065,-0.157568,-0.333814,-0.234768,0.007313,1.779892,0.24836,0.104202,0.03628,0.061497,-0.022332,0.002581,-0.098074,-0.098074,-0.020853,-0.330082,-0.641715,-0.447753,0.022038,708252.0,2049770.0,930755.0,1384031.44,1170777.0,0.467211443235095,0.489181225210633,0.209513781822284,0.317236007327385,0.473249136453739,0.301099665090956,6.41821625226845,18.0507151640577,24.4689314163262,11.4429945577514,82.6363030031542,25.6593272665218,21.8018178919466,5668.47265190612,81.7034253035674,1232097.7535553,5485.0765942258,48439,48439113408
95,96,484391103025,484391103025,48,439,110302,5,206.0,"Dallas-Fort Worth, TX-OK",19100.0,"Dallas-Fort Worth-Arlington, TX",7189384,3545715,3364458,108.2288116,0.0,108.2288116,107.978204777472,793,283.0,283.0,0.565,0,0.0,144,0.508833922261,139,0.491166077739,359,75,152,132,0.20891364902507,45,5,3,31,6,0,5,3,31,1,0,0,5,0,8,18,19,0.177777777777778,2.62089928780742,7.34407468279605,0.416750770146056,0.0463056411273396,0.0277833846764037,0.287094974989505,0.0555667693528075,0.0,0.0463056411273396,0.0277833846764037,0.287094974989505,0.0092611282254679,0.0,0.0,0.0463056411273396,0.0,3.03765005795347,0,0.159010600706714,0.685322230354611,0.59030443868061,0.627631027910749,0.485771372309668,0.329420804630587,0.252599185948676,0.229751882715682,0.0005629674040806,0.107398568019093,0.222772277227723,7.97777777777778,0.0009323728424039,19.2889906339204,0.0,3.71879164102002,15.5701989929003,106.470724658682,0.0,23.6535905934312,17.7401929450734,65.0473741319359,29.566988241789,1133.25,0.0,0.0,-99999.0,-99999.0,-99999.0,267430,219160,39087,13841,0.0002454380026913,0.484711724937923,0.0002581226520449,0.607188966648381,0.0001516202248478,0.0533328421259456,0.0001230330151153,0.0356234686103733,6,8,15,13,11.6666666666667,"Dallas-Fort Worth-Arlington, TX Metro Area",212.0,359.0,606.0,386.32,380.0,122.0,308.0,75.0,152.0,132.0,0.177777777777778,0.4,0.422222222222222,213.0,1.28672241703228,0.348366059667977,0.0,2.8076058405939,0.0,0.0,0.0,11.0,4.159904,-0.171946,0.009295,-0.177904,-0.12538,-0.230036,-0.446259,-0.001945,1.82361,0.256426,0.114462,0.041538,0.059574,-0.076809,0.002182,-0.10033,-0.10033,-0.014363,-0.317437,-0.661486,-0.491017,0.019682,708252.0,2049770.0,930755.0,1384031.44,1170777.0,0.467211443235095,0.489181225210633,0.209513781822284,0.317236007327385,0.473249136453739,0.301099665090956,5.81409195877745,17.0091052752777,22.8231972340552,11.4429945577514,82.6363030031542,25.6593272665218,20.3354687355432,5287.22187124122,84.0150669707517,437996.321731567,2993.82177058172,48439,48439110302
96,97,484391058003,484391058003,48,439,105800,3,206.0,"Dallas-Fort Worth, TX-OK",19100.0,"Dallas-Fort Worth-Arlington, TX",7189384,3545715,3364458,98.9961672,0.0,98.9961672,98.9961672,1048,303.0,303.0,0.507,0,0.0,126,0.415841584158,177,0.584158415842,344,87,139,118,0.252906976744186,141,37,0,0,7,97,37,0,0,7,97,0,0,0,76,53,12,0.539007092198582,3.06072455702103,10.586268434845,1.4242975661385,0.373751843596628,0.0,0.0,0.0707098082480106,0.979835914293862,0.373751843596628,0.0,0.0,0.0707098082480106,0.979835914293862,0.0,0.0,0.0,4.48502212315953,0,0.465346534653465,0.689476168640123,0.470640703664212,0.689476168640123,0.364264624145164,0.624376264630988,0.577417458236479,0.642828897281347,0.698175419522812,0.23717409587889,0.581443298969072,2.43971631205674,0.236994981765422,21.883233146248,2.88922241568242,5.67532215561289,13.3186885749527,77.6110855330165,6.46489675410383,38.789380524623,12.9297935082077,58.1840707869345,0.0,309.8,0.0,0.0,2.67,17.2612743335,0.00254770992366,195185,187965,33962,18229,0.0001791340408903,0.353769053703804,0.0002213817498249,0.520762338547467,0.0001317401201494,0.0463399591752082,0.0001620380631846,0.0469171453867853,14,5,12,18,13.1666666666667,"Dallas-Fort Worth-Arlington, TX Metro Area",279.0,344.0,984.0,553.52,620.0,457.0,565.0,87.0,139.0,118.0,0.539007092198582,0.375886524822695,0.0851063829787234,213.0,1.40136142001159,0.885541818980845,1.35820924450829,2.66156557737739,0.0,0.0,3.0,11.0,4.962288,-0.080319,-0.00081,-0.168547,-0.044732,-0.348575,-0.623897,-0.00414,1.888773,0.260025,0.140293,0.027704,0.057437,-0.096222,0.001764,-0.096592,-0.096592,-0.01725,-0.310487,-0.659232,-0.542639,0.018867,708252.0,2049770.0,930755.0,1384031.44,1170777.0,0.467211443235095,0.489181225210633,0.209513781822284,0.317236007327385,0.473249136453739,0.301099665090956,5.20399072437953,15.9917158781613,21.1957066025408,11.4429945577514,82.6363030031542,25.6593272665218,18.8853745828639,4910.1973915446,86.3010832650534,400633.608436584,2562.18604984452,48439,48439105800
97,98,484391044003,484391044003,48,439,104400,3,206.0,"Dallas-Fort Worth, TX-OK",19100.0,"Dallas-Fort Worth-Arlington, TX",7189384,3545715,3364458,72.7815753,0.0,72.7815753,72.78158,461,168.0,168.0,0.633,42,0.25,38,0.22619047619,88,0.52380952381,226,45,83,98,0.199115044247788,143,34,57,29,0,23,34,57,29,0,23,0,0,0,34,76,33,0.237762237762238,2.3082763523408,6.33402022874469,1.96478284752818,0.467151166545162,0.783165190972771,0.398452465582638,0.0,0.316014024427609,0.467151166545162,0.783165190972771,0.398452465582638,0.0,0.316014024427609,0.0,0.0,0.0,4.27305919986898,0,0.851190476190476,0.956257901753136,0.823675723515051,0.956257901753136,0.637505267835424,0.807398817232447,0.682803760986272,0.722207581383032,0.941745372751021,0.473509933774834,0.775067750677507,1.58041958041958,0.559663493451362,17.0740950462707,0.0,0.46584491631436,16.6082501299563,70.3562677627287,0.0,0.0,8.7934342910547,26.3803028731641,43.9671714552735,347.35,0.0,0.0,6.0,52.7606057463,0.0130151843818,220753,194437,119278,46357,0.0002025994668067,0.400110561325286,0.0002290043534206,0.538693197244987,0.0004626847079437,0.162750652214254,0.0004120685992127,0.119311981386538,19,13,11,17,14.6666666666667,"Dallas-Fort Worth-Arlington, TX Metro Area",153.0,226.0,410.0,299.2,183.0,95.0,154.0,45.0,83.0,98.0,0.237762237762238,0.531468531468531,0.230769230769231,213.0,1.196427314283,1.08680379115991,0.0,2.86836754959557,0.0,0.0,4.0,11.0,4.649658,-0.101771,-0.012781,-0.190141,-0.048094,-0.305322,-0.619966,-0.003068,1.881266,0.259802,0.136786,0.032354,0.058224,-0.09988,0.001777,-0.097542,-0.097542,-0.015139,-0.308627,-0.662286,-0.546391,0.018578,708252.0,2049770.0,930755.0,1384031.44,1170777.0,0.467211443235095,0.489181225210633,0.209513781822284,0.317236007327385,0.473249136453739,0.301099665090956,5.08306562541173,18.2399172991472,23.3229829245589,11.4429945577514,82.6363030031542,25.6593272665218,20.780777785782,5403.00222430332,83.3130547993592,294542.769042969,2726.67168499648,48439,48439104400
